code,quarter,year,variable,value
SAB,2,2019,gross profit,2413562
SBT,2,2019,gross profit,291319
SCR,2,2019,gross profit,158623
SHI,2,2019,gross profit,145199
SKG,2,2019,gross profit,60217
SMB,2,2019,gross profit,97380
SSI,2,2019,gross profit,516376
STB,2,2019,gross profit,2022480
STK,2,2019,gross profit,94939
SZL,2,2019,gross profit,31337
TCH,2,2019,gross profit,77486
TCB,2,2019,gross profit,3198514
TCM,2,2019,gross profit,128993
TDH,2,2019,gross profit,28637
TDM,2,2019,gross profit,46212
TLG,2,2019,gross profit,383829
TNA,2,2019,gross profit,45782
TNI,2,2019,gross profit,17246
TPB,2,2019,gross profit,1407961
TTB,2,2019,gross profit,15645
TVB,2,2019,gross profit,11610
VCB,2,2019,gross profit,8579589
VCI,2,2019,gross profit,216055
VGC,2,2019,gross profit,618992
VHC,2,2019,gross profit,436334
VHM,2,2019,gross profit,9247275
VIC,2,2019,gross profit,12777322
VJC,2,2019,gross profit,1123601
VND,2,2019,gross profit,221784
VNG,2,2019,gross profit,69338
VNM,2,2019,gross profit,7013946
VPB,2,2019,gross profit,7665856
VPG,2,2019,gross profit,84857
VPI,2,2019,gross profit,95537
VRE,2,2019,gross profit,959078
VSC,2,2019,gross profit,104311
NVL,3,2019,gross profit,521812
AAA,3,2019,gross profit,199576
AMD,3,2019,gross profit,21194
ANV,3,2019,gross profit,236606
APG,3,2019,gross profit,3967
ASM,3,2019,gross profit,334907
AST,3,2019,gross profit,166832
BCG,3,2019,gross profit,52997
BID,3,2019,gross profit,8751685
BMP,3,2019,gross profit,250444
BWE,3,2019,gross profit,261424
CCL,3,2019,gross profit,19735
CII,3,2019,gross profit,137922
CMG,3,2019,gross profit,216470
CRE,3,2019,gross profit,169054
CSV,3,2019,gross profit,109117
CTD,3,2019,gross profit,253648
CTF,3,2019,gross profit,78581
CTG,3,2019,gross profit,8329850
CTI,3,2019,gross profit,80013
CVT,3,2019,gross profit,80863
D2D,3,2019,gross profit,177835
DAG,3,2019,gross profit,35735
DBC,3,2019,gross profit,247988
DBD,3,2019,gross profit,112820
DCL,3,2019,gross profit,44529
DCM,3,2019,gross profit,122050
DGW,3,2019,gross profit,179142
DHC,3,2019,gross profit,57965
DHG,3,2019,gross profit,370204
DIG,3,2019,gross profit,171720
DLG,3,2019,gross profit,134877
DPG,3,2019,gross profit,35202
DPM,3,2019,gross profit,314099
DRC,3,2019,gross profit,162252
DRH,3,2019,gross profit,7644
DXG,3,2019,gross profit,955717
EIB,3,2019,gross profit,759893
FCN,3,2019,gross profit,100194
FIR,3,2019,gross profit,29779
FIT,3,2019,gross profit,60432
FLC,3,2019,gross profit,58258
FPT,3,2019,gross profit,2782725
FRT,3,2019,gross profit,554709
FTS,3,2019,gross profit,39535
GAS,3,2019,gross profit,4330297
GEG,3,2019,gross profit,167955
GEX,3,2019,gross profit,736665
GIL,3,2019,gross profit,84656
GMD,3,2019,gross profit,282663
HAG,3,2019,gross profit,3435
HAI,3,2019,gross profit,7568
HAX,3,2019,gross profit,56680
HBC,3,2019,gross profit,271347
HCM,3,2019,gross profit,187402
HDB,3,2019,gross profit,2504870
HDC,3,2019,gross profit,44538
HDG,3,2019,gross profit,483133
HHS,3,2019,gross profit,7348
HII,3,2019,gross profit,67381
HNG,3,2019,gross profit,19987
HPG,3,2019,gross profit,2701974
HPX,3,2019,gross profit,79671
HQC,3,2019,gross profit,51078
HSG,3,2019,gross profit,840496
HT1,3,2019,gross profit,427500
HVH,3,2019,gross profit,29485
HVN,3,2019,gross profit,3308366
IBC,3,2019,gross profit,247728
IDI,3,2019,gross profit,152079
IJC,3,2019,gross profit,125358
IMP,3,2019,gross profit,120957
ITA,3,2019,gross profit,115114
JVC,3,2019,gross profit,31227
KBC,3,2019,gross profit,366620
KDH,3,2019,gross profit,417610
KOS,3,2019,gross profit,17768
KSB,3,2019,gross profit,94004
LCG,3,2019,gross profit,111499
LDG,3,2019,gross profit,221592
LHG,3,2019,gross profit,25160
MBB,3,2019,gross profit,4581535
MSH,3,2019,gross profit,262700
MSN,3,2019,gross profit,2431594
MWG,3,2019,gross profit,4940557
NCT,3,2019,gross profit,90507
NKG,3,2019,gross profit,100925
NLG,3,2019,gross profit,239648
NT2,3,2019,gross profit,179280
NTL,3,2019,gross profit,45008
OGC,3,2019,gross profit,302745
PC1,3,2019,gross profit,182521
PDR,3,2019,gross profit,251200
PHC,3,2019,gross profit,52566
PHR,3,2019,gross profit,194021
PLX,3,2019,gross profit,3377139
PME,3,2019,gross profit,221478
PNJ,3,2019,gross profit,753055
POW,3,2019,gross profit,1192599
PPC,3,2019,gross profit,175418
PTB,3,2019,gross profit,254723
PVD,3,2019,gross profit,101405
PVT,3,2019,gross profit,276946
REE,3,2019,gross profit,298433
ROS,3,2019,gross profit,42418
SAB,3,2019,gross profit,2398636
SAM,3,2019,gross profit,50402
SBT,3,2019,gross profit,163710
SCR,3,2019,gross profit,8197
SHI,3,2019,gross profit,195482
SKG,3,2019,gross profit,32363
SMB,3,2019,gross profit,84513
SSI,3,2019,gross profit,576223
STB,3,2019,gross profit,2924826
STK,3,2019,gross profit,79603
SZC,3,2019,gross profit,85945
SZL,3,2019,gross profit,30345
TCH,3,2019,gross profit,211080
TCB,3,2019,gross profit,3622066
TCM,3,2019,gross profit,155822
TDH,3,2019,gross profit,35430
TDM,3,2019,gross profit,44564
TLG,3,2019,gross profit,283963
TNA,3,2019,gross profit,38766
TNI,3,2019,gross profit,16311
TPB,3,2019,gross profit,1442154
TTB,3,2019,gross profit,5682
TVB,3,2019,gross profit,9826
VCB,3,2019,gross profit,8859286
VCI,3,2019,gross profit,249445
VGC,3,2019,gross profit,670718
VHC,3,2019,gross profit,370393
VHM,3,2019,gross profit,6765621
VIC,3,2019,gross profit,11280322
VJC,3,2019,gross profit,2060465
VND,3,2019,gross profit,320519
VNG,3,2019,gross profit,75747
VNM,3,2019,gross profit,6722966
VPB,3,2019,gross profit,7976968
VPG,3,2019,gross profit,137661
VPI,3,2019,gross profit,78737
VRE,3,2019,gross profit,1077930
VSC,3,2019,gross profit,116735
AAA,4,2019,gross profit,176496
AMD,4,2019,gross profit,34859
ANV,4,2019,gross profit,304138
APG,4,2019,gross profit,27853
ASM,4,2019,gross profit,312090
AST,4,2019,gross profit,153886
BCG,4,2019,gross profit,97423
BID,4,2019,gross profit,9596941
BMP,4,2019,gross profit,253973
BWE,4,2019,gross profit,313188
CCL,4,2019,gross profit,13796
CII,4,2019,gross profit,125637
CMG,4,2019,gross profit,289428
CRE,4,2019,gross profit,222238
CSV,4,2019,gross profit,121695
CTD,4,2019,gross profit,337254
CTF,4,2019,gross profit,84068
CTG,4,2019,gross profit,8692147
CTI,4,2019,gross profit,92215
CVT,4,2019,gross profit,94372
D2D,4,2019,gross profit,241365
DAG,4,2019,gross profit,39667
DBC,4,2019,gross profit,489203
DBD,4,2019,gross profit,121140
DCL,4,2019,gross profit,63649
DCM,4,2019,gross profit,300222
DGW,4,2019,gross profit,166204
DHC,4,2019,gross profit,163273
DHG,4,2019,gross profit,562390
DIG,4,2019,gross profit,320661
DLG,4,2019,gross profit,140349
DPG,4,2019,gross profit,371146
DPM,4,2019,gross profit,557036
DRC,4,2019,gross profit,170142
DRH,4,2019,gross profit,46175
DXG,4,2019,gross profit,951163
EIB,4,2019,gross profit,796887
FCN,4,2019,gross profit,185782
FIR,4,2019,gross profit,28247
FIT,4,2019,gross profit,77034
FLC,4,2019,gross profit,-368202
FPT,4,2019,gross profit,3071028
FRT,4,2019,gross profit,511113
FTS,4,2019,gross profit,6223
GAS,4,2019,gross profit,3841262
GEG,4,2019,gross profit,201524
GEX,4,2019,gross profit,717611
GIL,4,2019,gross profit,126059
GMD,4,2019,gross profit,193095
HAG,4,2019,gross profit,-19060
HAI,4,2019,gross profit,18538
HAX,4,2019,gross profit,42365
HBC,4,2019,gross profit,333011
HCM,4,2019,gross profit,208165
HDB,4,2019,gross profit,2888034
HDC,4,2019,gross profit,128294
HDG,4,2019,gross profit,418368
HHS,4,2019,gross profit,68763
HII,4,2019,gross profit,47411
HNG,4,2019,gross profit,-38081
HPG,4,2019,gross profit,2835681
HPX,4,2019,gross profit,322059
HQC,4,2019,gross profit,57980
HSG,4,2019,gross profit,953098
HT1,4,2019,gross profit,440492
HVH,4,2019,gross profit,18337
HVN,4,2019,gross profit,1402430
IBC,4,2019,gross profit,269174
IDI,4,2019,gross profit,120314
IJC,4,2019,gross profit,88957
IMP,4,2019,gross profit,189013
ITA,4,2019,gross profit,-89272
JVC,4,2019,gross profit,39709
KBC,4,2019,gross profit,634640
KDH,4,2019,gross profit,585067
KOS,4,2019,gross profit,29775
KSB,4,2019,gross profit,275309
LCG,4,2019,gross profit,98586
LDG,4,2019,gross profit,11824
LHG,4,2019,gross profit,60516
MBB,4,2019,gross profit,4888748
MSH,4,2019,gross profit,226842
MSN,4,2019,gross profit,3379286
MWG,4,2019,gross profit,5365047
NCT,4,2019,gross profit,81252
NKG,4,2019,gross profit,129572
NLG,4,2019,gross profit,481751
NT2,4,2019,gross profit,294350
NTL,4,2019,gross profit,138114
NVL,4,2019,gross profit,467582
OGC,4,2019,gross profit,70196
PC1,4,2019,gross profit,172313
PDR,4,2019,gross profit,677441
PHC,4,2019,gross profit,151222
PHR,4,2019,gross profit,99857
PLX,4,2019,gross profit,3557090
PME,4,2019,gross profit,169278
PNJ,4,2019,gross profit,1022571
POW,4,2019,gross profit,1252520
PPC,4,2019,gross profit,514072
PTB,4,2019,gross profit,318382
PVD,4,2019,gross profit,144582
PVT,4,2019,gross profit,325478
REE,4,2019,gross profit,296527
ROS,4,2019,gross profit,171914
SAB,4,2019,gross profit,2547198
SAM,4,2019,gross profit,136966
SBT,4,2019,gross profit,186501
SCR,4,2019,gross profit,146281
SHI,4,2019,gross profit,208366
SKG,4,2019,gross profit,17054
SMB,4,2019,gross profit,81777
SSI,4,2019,gross profit,515214
STB,4,2019,gross profit,1775524
STK,4,2019,gross profit,95911
SZC,4,2019,gross profit,32895
SZL,4,2019,gross profit,27050
TCB,4,2019,gross profit,3904209
TCH,4,2019,gross profit,269676
TCM,4,2019,gross profit,149145
TDH,4,2019,gross profit,68823
TDM,4,2019,gross profit,43674
TLG,4,2019,gross profit,339670
TNA,4,2019,gross profit,52771
TNI,4,2019,gross profit,19651
TPB,4,2019,gross profit,1503061
TTB,4,2019,gross profit,4873
TVB,4,2019,gross profit,10328
VCB,4,2019,gross profit,8639718
VCI,4,2019,gross profit,319361
VGC,4,2019,gross profit,643736
VHC,4,2019,gross profit,305074
VHM,4,2019,gross profit,10018410
VIC,4,2019,gross profit,8859811
VJC,4,2019,gross profit,1324782
VND,4,2019,gross profit,395750
VNG,4,2019,gross profit,38259
VNM,4,2019,gross profit,6680303
VPB,4,2019,gross profit,8064068
VPG,4,2019,gross profit,81193
VPI,4,2019,gross profit,669360
VRE,4,2019,gross profit,1396047
VSC,4,2019,gross profit,115873
AAA,1,2020,gross profit,178766
AMD,1,2020,gross profit,20245
ANV,1,2020,gross profit,121356
APG,1,2020,gross profit,3631
ASM,1,2020,gross profit,330093
AST,1,2020,gross profit,92728
BCG,1,2020,gross profit,76104
BID,1,2020,gross profit,9148651
BMP,1,2020,gross profit,245680
BWE,1,2020,gross profit,281150
CCL,1,2020,gross profit,38200
CII,1,2020,gross profit,183841
CMG,1,2020,gross profit,203267
CRE,1,2020,gross profit,107274
CSV,1,2020,gross profit,94412
CTD,1,2020,gross profit,194375
CTF,1,2020,gross profit,71254
CTG,1,2020,gross profit,8418438
CTI,1,2020,gross profit,75247
CVT,1,2020,gross profit,9679
D2D,1,2020,gross profit,57530
DAG,1,2020,gross profit,24568
DBC,1,2020,gross profit,619800
DBD,1,2020,gross profit,147976
DCL,1,2020,gross profit,47881
DCM,1,2020,gross profit,200233
DGW,1,2020,gross profit,143264
DHC,1,2020,gross profit,162212
DHG,1,2020,gross profit,423340
DIG,1,2020,gross profit,61970
DLG,1,2020,gross profit,67913
DPG,1,2020,gross profit,131979
DPM,1,2020,gross profit,338781
DRC,1,2020,gross profit,118229
DRH,1,2020,gross profit,13068
DXG,1,2020,gross profit,363949
EIB,1,2020,gross profit,855974
FCN,1,2020,gross profit,80794
FIR,1,2020,gross profit,27217
FIT,1,2020,gross profit,65385
FLC,1,2020,gross profit,-1447535
FPT,1,2020,gross profit,2624378
FRT,1,2020,gross profit,563532
FTS,1,2020,gross profit,-81725
GAS,1,2020,gross profit,3311772
GEG,1,2020,gross profit,180918
GEX,1,2020,gross profit,579112
GIL,1,2020,gross profit,115374
GMD,1,2020,gross profit,237529
HAG,1,2020,gross profit,282669
HAI,1,2020,gross profit,7842
HAX,1,2020,gross profit,48714
HBC,1,2020,gross profit,188289
HCM,1,2020,gross profit,172285
HDB,1,2020,gross profit,2883597
HDC,1,2020,gross profit,72299
HDG,1,2020,gross profit,423213
HHS,1,2020,gross profit,51611
HII,1,2020,gross profit,59888
HNG,1,2020,gross profit,272898
HPG,1,2020,gross profit,3763058
HPX,1,2020,gross profit,74337
HQC,1,2020,gross profit,23921
HSG,1,2020,gross profit,1075873
HT1,1,2020,gross profit,295307
HVH,1,2020,gross profit,13808
HVN,1,2020,gross profit,-632070
IBC,1,2020,gross profit,-1288
IDI,1,2020,gross profit,84636
IJC,1,2020,gross profit,188305
IMP,1,2020,gross profit,127356
ITA,1,2020,gross profit,51721
JVC,1,2020,gross profit,16845
KBC,1,2020,gross profit,243927
KDH,1,2020,gross profit,335127
KOS,1,2020,gross profit,15819
KSB,1,2020,gross profit,126369
LCG,1,2020,gross profit,49214
LDG,1,2020,gross profit,36073
LHG,1,2020,gross profit,93962
MBB,1,2020,gross profit,4695211
MSH,1,2020,gross profit,161270
MSN,1,2020,gross profit,3961515
MWG,1,2020,gross profit,6159970
NCT,1,2020,gross profit,73682
NKG,1,2020,gross profit,212011
NLG,1,2020,gross profit,156902
NT2,1,2020,gross profit,244590
NTL,1,2020,gross profit,20889
NVL,1,2020,gross profit,365596
OGC,1,2020,gross profit,37489
PC1,1,2020,gross profit,198990
PDR,1,2020,gross profit,249288
PHC,1,2020,gross profit,24748
PHR,1,2020,gross profit,57939
PLX,1,2020,gross profit,449796
PME,1,2020,gross profit,226439
PNJ,1,2020,gross profit,1049556
POW,1,2020,gross profit,1019893
PPC,1,2020,gross profit,168306
PTB,1,2020,gross profit,234564
PVD,1,2020,gross profit,157173
PVT,1,2020,gross profit,225718
REE,1,2020,gross profit,330057
ROS,1,2020,gross profit,17068
SAB,1,2020,gross profit,1353216
SAM,1,2020,gross profit,30604
SBT,1,2020,gross profit,524168
SCR,1,2020,gross profit,59397
SHI,1,2020,gross profit,146934
SKG,1,2020,gross profit,19339
SMB,1,2020,gross profit,41272
SSI,1,2020,gross profit,270084
STB,1,2020,gross profit,2839877
STK,1,2020,gross profit,95052
SZC,1,2020,gross profit,64802
SZL,1,2020,gross profit,30077
TCB,1,2020,gross profit,4212412
TCH,1,2020,gross profit,182842
TCM,1,2020,gross profit,113598
TDH,1,2020,gross profit,30918
TDM,1,2020,gross profit,39907
TLG,1,2020,gross profit,135534
TNA,1,2020,gross profit,51880
TNI,1,2020,gross profit,18983
TPB,1,2020,gross profit,1727524
TTB,1,2020,gross profit,2324
TVB,1,2020,gross profit,17130
VCB,1,2020,gross profit,9034321
VCI,1,2020,gross profit,164681
VGC,1,2020,gross profit,533519
VHC,1,2020,gross profit,214713
VHM,1,2020,gross profit,2948882
VIC,1,2020,gross profit,1985950
VJC,1,2020,gross profit,-841025
VND,1,2020,gross profit,259069
VNG,1,2020,gross profit,65266
VNM,1,2020,gross profit,6605812
VPB,1,2020,gross profit,8021178
VPG,1,2020,gross profit,69654
VPI,1,2020,gross profit,14240
VRE,1,2020,gross profit,758910
VSC,1,2020,gross profit,101690
DXG,2,2020,gross profit,357163
GMD,2,2020,gross profit,257360
HPX,2,2020,gross profit,50856
REE,2,2020,gross profit,393422
SCR,2,2020,gross profit,21204
AAA,2,2020,gross profit,183366
ANV,2,2020,gross profit,89959
APG,2,2020,gross profit,4142
BMP,2,2020,gross profit,354264
CMG,2,2020,gross profit,193761
CRE,2,2020,gross profit,179845
CSV,2,2020,gross profit,99329
CTD,2,2020,gross profit,243590
CTG,2,2020,gross profit,7797899
CVT,2,2020,gross profit,66650
D2D,2,2020,gross profit,47775
DBC,2,2020,gross profit,669816
DCM,2,2020,gross profit,416451
DGW,2,2020,gross profit,165543
DHC,2,2020,gross profit,95560
DHG,2,2020,gross profit,421528
DPG,2,2020,gross profit,100821
DPM,2,2020,gross profit,570519
DRC,2,2020,gross profit,117344
DRH,2,2020,gross profit,634
FTS,2,2020,gross profit,140906
GAS,2,2020,gross profit,2519131
HAX,2,2020,gross profit,44605
HBC,2,2020,gross profit,238477
HCM,2,2020,gross profit,234463
HDC,2,2020,gross profit,63009
HII,2,2020,gross profit,56316
HPG,2,2020,gross profit,3705502
HSG,2,2020,gross profit,1062863
HT1,2,2020,gross profit,419812
IMP,2,2020,gross profit,107064
KOS,2,2020,gross profit,9884
KSB,2,2020,gross profit,214014
LDG,2,2020,gross profit,95453
LHG,2,2020,gross profit,69743
MBB,2,2020,gross profit,4623997
NCT,2,2020,gross profit,68023
NLG,2,2020,gross profit,138435
NT2,2,2020,gross profit,298225
NTL,2,2020,gross profit,64634
PDR,2,2020,gross profit,213244
PHR,2,2020,gross profit,87443
PME,2,2020,gross profit,162101
PNJ,2,2020,gross profit,473497
PPC,2,2020,gross profit,166294
PVT,2,2020,gross profit,258509
SKG,2,2020,gross profit,10376
SMB,2,2020,gross profit,85586
STB,2,2020,gross profit,2637199
STK,2,2020,gross profit,20236
SZC,2,2020,gross profit,89381
SZL,2,2020,gross profit,35544
TCB,2,2020,gross profit,3935378
TCM,2,2020,gross profit,187788
TDM,2,2020,gross profit,53469
TLG,2,2020,gross profit,215803
TNI,2,2020,gross profit,6343
TPB,2,2020,gross profit,1764509
TTB,2,2020,gross profit,7457
TVB,2,2020,gross profit,35650
VCB,2,2020,gross profit,8077319
VCI,2,2020,gross profit,380256
VHM,2,2020,gross profit,6424753
VNM,2,2020,gross profit,7137895
VPB,2,2020,gross profit,7700802
VPG,2,2020,gross profit,32031
VRE,2,2020,gross profit,645793
BWE,2,2020,gross profit,297703
CTF,2,2020,gross profit,45768
FPT,2,2020,gross profit,2721755
GIL,2,2020,gross profit,142459
KDH,2,2020,gross profit,416608
OGC,2,2020,gross profit,35056
ROS,2,2020,gross profit,-20676
SAB,2,2020,gross profit,2207139
VGC,2,2020,gross profit,596476
VIC,2,2020,gross profit,3414198
AST,2,2020,gross profit,19708
CII,2,2020,gross profit,262488
EIB,2,2020,gross profit,759410
FRT,2,2020,gross profit,463009
HDG,2,2020,gross profit,779987
ITA,2,2020,gross profit,65194
MSN,2,2020,gross profit,3894584
MWG,2,2020,gross profit,5770142
POW,2,2020,gross profit,1325896
TNA,2,2020,gross profit,47991
AMD,2,2020,gross profit,21779
ASM,2,2020,gross profit,364178
BCG,2,2020,gross profit,71730
BID,2,2020,gross profit,6939043
CCL,2,2020,gross profit,19649
CTI,2,2020,gross profit,42463
DAG,2,2020,gross profit,32795
DBD,2,2020,gross profit,98583
DCL,2,2020,gross profit,41398
DIG,2,2020,gross profit,135543
DLG,2,2020,gross profit,73390
FCN,2,2020,gross profit,106476
FIR,2,2020,gross profit,32486
FIT,2,2020,gross profit,62430
FLC,2,2020,gross profit,-801914
GEG,2,2020,gross profit,173890
GEX,2,2020,gross profit,637199
HAG,2,2020,gross profit,133268
HAI,2,2020,gross profit,-2674
HDB,2,2020,gross profit,2709540
HHS,2,2020,gross profit,6958
HNG,2,2020,gross profit,131825
HQC,2,2020,gross profit,46060
HVH,2,2020,gross profit,32406
HVN,2,2020,gross profit,-3873910
IBC,2,2020,gross profit,164538
IDI,2,2020,gross profit,113751
IJC,2,2020,gross profit,110787
JVC,2,2020,gross profit,19131
KBC,2,2020,gross profit,113327
LCG,2,2020,gross profit,111682
MSH,2,2020,gross profit,156238
NKG,2,2020,gross profit,107340
NVL,2,2020,gross profit,217127
PC1,2,2020,gross profit,298816
PHC,2,2020,gross profit,54110
PLX,2,2020,gross profit,2731837
PTB,2,2020,gross profit,279648
PVD,2,2020,gross profit,57128
SAM,2,2020,gross profit,10483
SBT,2,2020,gross profit,563842
SHI,2,2020,gross profit,172589
SSI,2,2020,gross profit,893355
TCH,2,2020,gross profit,206532
TDH,2,2020,gross profit,12863
VHC,2,2020,gross profit,330771
VJC,2,2020,gross profit,-614139
VND,2,2020,gross profit,327494
VNG,2,2020,gross profit,-11963
VPI,2,2020,gross profit,155955
VSC,2,2020,gross profit,94864
AAA,3,2020,gross profit,207211
AMD,3,2020,gross profit,16671
APG,3,2020,gross profit,6637
ANV,3,2020,gross profit,107065
ASM,3,2020,gross profit,292601
AST,3,2020,gross profit,14559
BCG,3,2020,gross profit,224134
BID,3,2020,gross profit,9144289
BMP,3,2020,gross profit,355357
BWE,3,2020,gross profit,309491
CCL,3,2020,gross profit,17982
CII,3,2020,gross profit,336975
CMG,3,2020,gross profit,226575
CRE,3,2020,gross profit,138870
CSV,3,2020,gross profit,85747
CTD,3,2020,gross profit,168059
CTF,3,2020,gross profit,86074
CTG,3,2020,gross profit,9078280
CTI,3,2020,gross profit,73830
CVT,3,2020,gross profit,65537
D2D,3,2020,gross profit,41996
DAG,3,2020,gross profit,23482
DBC,3,2020,gross profit,679345
DBD,3,2020,gross profit,120808
DCL,3,2020,gross profit,45437
DCM,3,2020,gross profit,256938
DGW,3,2020,gross profit,231305
DHC,3,2020,gross profit,106463
DHG,3,2020,gross profit,397095
DIG,3,2020,gross profit,235157
DLG,3,2020,gross profit,114668
DPG,3,2020,gross profit,81230
DPM,3,2020,gross profit,433172
DRC,3,2020,gross profit,144723
DRH,3,2020,gross profit,4830
DXG,3,2020,gross profit,635723
EIB,3,2020,gross profit,838579
FCN,3,2020,gross profit,139445
FIR,3,2020,gross profit,26963
FIT,3,2020,gross profit,62797
FLC,3,2020,gross profit,-326912
FPT,3,2020,gross profit,2998778
FRT,3,2020,gross profit,476226
FTS,3,2020,gross profit,71528
GAS,3,2020,gross profit,2906384
GEG,3,2020,gross profit,192657
GEX,3,2020,gross profit,556735
GMD,3,2020,gross profit,258239
GIL,3,2020,gross profit,167450
HAG,3,2020,gross profit,-56163
HAX,3,2020,gross profit,109798
HBC,3,2020,gross profit,149267
HAI,3,2020,gross profit,1163
HCM,3,2020,gross profit,219138
HDC,3,2020,gross profit,52829
HDG,3,2020,gross profit,355299
HDB,3,2020,gross profit,3021583
HHS,3,2020,gross profit,9793
HII,3,2020,gross profit,73971
HPG,3,2020,gross profit,5169065
HNG,3,2020,gross profit,-66797
HQC,3,2020,gross profit,26199
HPX,3,2020,gross profit,95909
HSG,3,2020,gross profit,1534559
HT1,3,2020,gross profit,333787
HVH,3,2020,gross profit,12496
HVN,3,2020,gross profit,-3200833
IBC,3,2020,gross profit,248932
IMP,3,2020,gross profit,114134
IDI,3,2020,gross profit,113833
KBC,3,2020,gross profit,115184
IJC,3,2020,gross profit,136680
KDH,3,2020,gross profit,544081
ITA,3,2020,gross profit,138451
JVC,3,2020,gross profit,24939
KOS,3,2020,gross profit,17901
KSB,3,2020,gross profit,78542
LCG,3,2020,gross profit,171570
LHG,3,2020,gross profit,35872
LDG,3,2020,gross profit,173052
MBB,3,2020,gross profit,5164677
MSH,3,2020,gross profit,229242
MWG,3,2020,gross profit,5749720
MSN,3,2020,gross profit,4817839
NCT,3,2020,gross profit,84674
NLG,3,2020,gross profit,125004
NVL,3,2020,gross profit,796580
NKG,3,2020,gross profit,242401
NT2,3,2020,gross profit,67898
PDR,3,2020,gross profit,638287
OGC,3,2020,gross profit,120185
NTL,3,2020,gross profit,117960
PC1,3,2020,gross profit,335206
PHC,3,2020,gross profit,12577
PHR,3,2020,gross profit,58031
PPC,3,2020,gross profit,119005
PLX,3,2020,gross profit,3136302
POW,3,2020,gross profit,547398
PME,3,2020,gross profit,218219
PNJ,3,2020,gross profit,734330
PTB,3,2020,gross profit,309005
PVD,3,2020,gross profit,78744
PVT,3,2020,gross profit,286023
REE,3,2020,gross profit,425048
ROS,3,2020,gross profit,27628
SAB,3,2020,gross profit,2472466
SAM,3,2020,gross profit,33674
SBT,3,2020,gross profit,464602
SCR,3,2020,gross profit,30072
SSI,3,2020,gross profit,598359
STB,3,2020,gross profit,3035858
SZC,3,2020,gross profit,51216
SMB,3,2020,gross profit,93440
SHI,3,2020,gross profit,184262
SKG,3,2020,gross profit,26940
STK,3,2020,gross profit,40181
SZL,3,2020,gross profit,28033
TNI,3,2020,gross profit,3481
TCB,3,2020,gross profit,5147680
TCH,3,2020,gross profit,546979
TDH,3,2020,gross profit,901
TDM,3,2020,gross profit,54332
TCM,3,2020,gross profit,175362
TNA,3,2020,gross profit,47592
TLG,3,2020,gross profit,361404
TTB,3,2020,gross profit,4840
VGC,3,2020,gross profit,640981
TPB,3,2020,gross profit,1708234
TVB,3,2020,gross profit,26891
VCB,3,2020,gross profit,8723174
VCI,3,2020,gross profit,172393
VHC,3,2020,gross profit,229401
VHM,3,2020,gross profit,9114809
VIC,3,2020,gross profit,6301044
VJC,3,2020,gross profit,-611963
VNG,3,2020,gross profit,25119
VNM,3,2020,gross profit,7266743
VPB,3,2020,gross profit,7883845
VPG,3,2020,gross profit,58560
VND,3,2020,gross profit,463263
VPI,3,2020,gross profit,179522
VRE,3,2020,gross profit,844784
VSC,3,2020,gross profit,109779
AAA,4,2020,gross profit,207593
AMD,4,2020,gross profit,32452
APG,4,2020,gross profit,20409
ANV,4,2020,gross profit,166291
ASM,4,2020,gross profit,373278
AST,4,2020,gross profit,23067
BCG,4,2020,gross profit,118560
BID,4,2020,gross profit,10565402
BMP,4,2020,gross profit,291681
BWE,4,2020,gross profit,347734
CCL,4,2020,gross profit,59296
CII,4,2020,gross profit,363781
CMG,4,2020,gross profit,302764
CRE,4,2020,gross profit,204217
CSV,4,2020,gross profit,86513
CTD,4,2020,gross profit,260203
CTF,4,2020,gross profit,115584
CTG,4,2020,gross profit,10286763
CTI,4,2020,gross profit,90539
CVT,4,2020,gross profit,66027
D2D,4,2020,gross profit,106351
DAG,4,2020,gross profit,32798
DBC,4,2020,gross profit,588725
DBD,4,2020,gross profit,132613
DCL,4,2020,gross profit,52921
DCM,4,2020,gross profit,445842
DGW,4,2020,gross profit,254527
DHC,4,2020,gross profit,183982
DHG,4,2020,gross profit,569414
DIG,4,2020,gross profit,169642
DLG,4,2020,gross profit,107550
DPG,4,2020,gross profit,280522
DPM,4,2020,gross profit,387332
DRC,4,2020,gross profit,219079
DRH,4,2020,gross profit,2739
DXG,4,2020,gross profit,517770
EIB,4,2020,gross profit,859773
FCN,4,2020,gross profit,146040
FIR,4,2020,gross profit,24854
FIT,4,2020,gross profit,75644
FLC,4,2020,gross profit,-669973
FPT,4,2020,gross profit,3470921
FRT,4,2020,gross profit,538678
FTS,4,2020,gross profit,129569
GAS,4,2020,gross profit,2619782
GEG,4,2020,gross profit,208653
GEX,4,2020,gross profit,855533
GMD,4,2020,gross profit,197284
GIL,4,2020,gross profit,210687
HAG,4,2020,gross profit,-168475
HAX,4,2020,gross profit,118268
HBC,4,2020,gross profit,162432
HAI,4,2020,gross profit,2653
HCM,4,2020,gross profit,249003
HDC,4,2020,gross profit,186065
HDG,4,2020,gross profit,602914
HDB,4,2020,gross profit,3212161
HHS,4,2020,gross profit,10204
HII,4,2020,gross profit,84933
HPG,4,2020,gross profit,6267237
HNG,4,2020,gross profit,-200829
HQC,4,2020,gross profit,23485
HPX,4,2020,gross profit,117943
HSG,4,2020,gross profit,1498852
HT1,4,2020,gross profit,306680
HVH,4,2020,gross profit,10044
